0,0
250,2
500,4
750,5
1000,8
1250,9
1500,11
1750,12
2000,14
2250,15
2500,17
2750,20
3000,21
3250,23
3500,25
3750,26
4000,28
4250,30
4500,32
4750,34
5000,35
5250,37
5500,38
5750,40
6000,41
6250,43
6500,45
6750,47
7000,48
7250,50
7500,51
7750,54
8000,56
8250,57
8500,59
8750,61
9000,63
9250,65
9500,67
9750,68
10000,70
10250,71
10500,73
10750,74
11000,76
11250,77
