0,0
2,1.4
4,1.4
6,1.4
8,1.4
10,1.4
12,1.4
14,1.5
16,1.5
18,1.5
20,1.5
25,1.6
30,1.6
35,1.6
40,1.7
45,1.7
50,1.7
55,1.8
60,1.8
65,2.0
70,2.1
75,2.1
80,2.1
85,2.2
90,2.2
95,2.3
100,2.5
120,2
140,3
160,3
180,3
200,3
220,3
240,4
260,4
280,4
300,5
320,5
340,5
360,5
380,5
400,6
420,6
440,6
460,6
480,6
500,7
520,8
540,8
560,8
580,8
600,8
620,8
640,8
660,9
680,9
700,9
720,10
740,10
760,10
780,11
800,11
