0,0
250,8
500,13
750,19
1000,24
1250,29
1500,35
1750,40
2000,45
2250,50
2500,55
2750,60
3000,65
3250,70
3500,75
3750,81
4000,85
4250,90
4500,96
4750,100
5000,106
5250,113
5500,115
5750,120
6000,126
6250,129
6500,134
6750,141
7000,143
7250,148
7500,154
7750,160
8000,165
8250,172
8500,175
8750,180
9000,189
9250,192
9500,197
9750,203
