(28, 1999, 97, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(29, 1101, 391, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(30, 994, 392, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(31, 379, 48, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(32, 374, 76, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(33, 1314, 232, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(34, 415, 142, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(35, 1316, 207, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(36, 433, 87, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(37, 1061, 415, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(38, 1163, 418, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(39, 984, 429, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(40, 1036, 395, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(41, 945, 388, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(42, 1022, 443, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(43, 395, 97, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(44, 1755, 91, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(45, 185, 138, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(46, 1039, 417, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(47, 194, 217, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(48, 1028, 411, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
(49, 1050, 404, [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 0], [0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, -1], [5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, -1])
