0,0
250,7
500,12
750,18
1000,24
1250,31
1500,36
1750,41
2000,48
2250,54
2500,61
2750,67
3000,72
3250,80
3500,86
3750,91
4000,99
4250,105
4500,109
4750,118
5000,122
5250,126
5500,136
5750,144
6000,142
6250,156
6500,163
6750,160
7000,171
7250,181
7500,175
