0,0
2,2.6
4,2.7
6,2.8
8,3.0
10,3.2
12,3.3
14,3.4
16,3.5
18,3.9
20,4.0
25,4.3
30,4.6
35,4.8
40,5.1
45,5.4
50,5.7
55,6.0
60,6.3
65,6.6
70,6.9
75,7.2
80,7.5
85,7.8
90,8.1
95,8.3
100,8.7
120,9
140,11
160,12
180,13
200,15
220,15
240,16
260,19
280,20
300,21
320,23
340,23
360,24
380,25
400,27
420,28
440,29
460,30
480,31
500,32
