0,0
250,8
500,14
750,22
1000,28
1250,36
1500,43
1750,50
2000,57
2250,66
2500,71
2750,80
3000,87
3250,93
3500,99
3750,109
4000,113
4250,121
4500,129
4750,137
5000,143
5250,153
5500,161
5750,171
6000,175
6250,188
6500,196
6750,202
7000,215
7250,223
7500,226
