(19, 1089, 525, [18, 11, 10, 7, 24, 22, 19, 2, 13, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(21, 397, 127, [18, 11, 10, 7, 4, 5, 16, 14, 20, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(22, 381, 76, [18, 11, 10, 7, 24, 5, 19, 14, 13, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(23, 1146, 605, [18, 11, 10, 7, 8, 22, 19, 21, 12, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(24, 1117, 427, [18, 11, 10, 7, 24, 1, 3, 14, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(25, 392, 42, [18, 11, 10, 7, 8, 5, 16, 2, 12, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(26, 976, 40, [18, 11, 10, 7, 4, 1, 19, 15, 13, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(27, 1071, 395, [18, 11, 10, 7, 24, 5, 3, 21, 20, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(28, 212, 217, [18, 11, 10, 7, 8, 5, 23, 14, 13, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(29, 415, 119, [18, 11, 10, 7, 4, 5, 19, 14, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(31, 402, 113, [18, 11, 10, 7, 4, 22, 16, 21, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(30, 1316, 159, [18, 11, 10, 7, 24, 1, 23, 21, 12, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(32, 200, 205, [18, 11, 10, 7, 8, 22, 23, 14, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(33, 394, 155, [18, 11, 10, 7, 24, 22, 3, 15, 20, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(35, 381, 71, [18, 11, 10, 7, 8, 1, 3, 2, 20, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(34, 997, 394, [18, 11, 10, 7, 24, 5, 16, 21, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(36, 1210, 380, [18, 11, 10, 7, 4, 1, 16, 2, 12, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(37, 375, 70, [18, 11, 10, 7, 24, 1, 23, 2, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(38, 1029, 406, [18, 11, 10, 7, 8, 5, 3, 15, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(39, 1335, 570, [18, 11, 10, 7, 4, 5, 23, 15, 13, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(40, 1018, 429, [18, 11, 10, 7, 24, 22, 23, 21, 13, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(41, 379, 78, [18, 11, 10, 7, 8, 22, 3, 21, 12, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(43, 203, 217, [18, 11, 10, 7, 8, 1, 19, 15, 20, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(42, 1999, 97, [18, 11, 10, 7, 4, 22, 19, 21, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(44, 1126, 447, [18, 11, 10, 7, 4, 5, 19, 2, 20, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(45, 1065, 411, [18, 11, 10, 7, 24, 5, 16, 14, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(46, 379, 48, [18, 11, 10, 7, 8, 5, 3, 14, 20, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(47, 374, 76, [18, 11, 10, 7, 4, 1, 16, 15, 12, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(48, 401, 144, [18, 11, 10, 7, 8, 1, 3, 15, 13, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(49, 1092, 720, [18, 11, 10, 7, 24, 1, 23, 14, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(50, 1126, 397, [18, 11, 10, 7, 4, 22, 16, 21, 12, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(52, 181, 264, [18, 11, 10, 7, 4, 5, 23, 2, 13, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(51, 1070, 521, [18, 11, 10, 7, 8, 22, 23, 15, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(53, 405, 94, [18, 11, 10, 7, 24, 22, 3, 2, 12, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(54, 1061, 415, [18, 11, 10, 7, 8, 5, 19, 21, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(55, 459, 387, [18, 11, 10, 7, 8, 1, 19, 2, 13, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(56, 1163, 418, [18, 11, 10, 7, 24, 5, 16, 2, 20, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(57, 428, 101, [18, 11, 10, 7, 4, 1, 16, 14, 13, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(58, 171, 217, [18, 11, 10, 7, 8, 22, 19, 15, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(59, 1036, 395, [18, 11, 10, 7, 4, 5, 3, 14, 12, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(61, 200, 167, [18, 11, 10, 7, 8, 5, 23, 21, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(60, 1548, 90, [18, 11, 10, 7, 24, 1, 19, 14, 20, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(62, 1022, 443, [18, 11, 10, 7, 4, 22, 16, 15, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(63, 396, 110, [18, 11, 10, 7, 24, 22, 3, 15, 20, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(64, 389, 126, [18, 11, 10, 7, 4, 1, 3, 2, 12, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(65, 1043, 396, [18, 11, 10, 7, 8, 22, 23, 14, 13, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(66, 924, 74, [18, 11, 10, 7, 24, 5, 16, 14, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(67, 185, 138, [18, 11, 10, 7, 4, 5, 19, 21, 12, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(68, 1127, 63, [18, 11, 10, 7, 8, 1, 16, 21, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(69, 1053, 446, [18, 11, 10, 7, 24, 1, 23, 15, 12, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(70, 391, 86, [18, 11, 10, 7, 4, 22, 19, 15, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(71, 1593, 109, [18, 11, 10, 7, 8, 22, 16, 15, 13, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(72, 1007, 395, [18, 11, 10, 7, 24, 22, 3, 14, 20, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(73, 1050, 404, [18, 11, 10, 7, 4, 1, 3, 15, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(74, 375, 59, [18, 11, 10, 7, 8, 5, 23, 21, 20, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(75, 962, 429, [18, 11, 10, 7, 24, 1, 23, 2, 13, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(76, 879, 55, [18, 11, 10, 7, 4, 5, 3, 14, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(77, 1037, 419, [18, 11, 10, 7, 8, 1, 19, 2, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(78, 1115, 413, [18, 11, 10, 7, 24, 5, 19, 14, 12, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(79, 1000, 414, [18, 11, 10, 7, 4, 22, 19, 15, 20, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(80, 1192, 646, [18, 11, 10, 7, 8, 22, 23, 14, 20, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(81, 1337, 38, [18, 11, 10, 7, 24, 22, 16, 2, 12, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(82, 996, 389, [18, 11, 10, 7, 4, 5, 16, 14, 13, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(83, 181, 124, [18, 11, 10, 7, 24, 1, 16, 15, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(84, 304, 18, [18, 11, 10, 7, 8, 5, 19, 21, 13, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(85, 406, 93, [18, 11, 10, 7, 4, 1, 3, 2, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(86, 1180, 427, [18, 11, 10, 7, 8, 1, 19, 2, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(87, 1105, 422, [18, 11, 10, 7, 24, 5, 23, 21, 12, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(88, 452, 101, [18, 11, 10, 7, 4, 22, 3, 14, 20, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(89, 388, 81, [18, 11, 10, 7, 24, 1, 3, 15, 13, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(90, 1314, 157, [18, 11, 10, 7, 4, 1, 16, 2, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(91, 1011, 396, [18, 11, 10, 7, 8, 22, 16, 21, 20, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(92, 1093, 425, [18, 11, 10, 7, 8, 1, 3, 2, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(93, 403, 92, [18, 11, 10, 7, 4, 5, 3, 14, 12, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(94, 979, 622, [18, 11, 10, 7, 24, 5, 23, 15, 20, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(95, 1528, 451, [18, 11, 10, 7, 4, 22, 19, 15, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(96, 384, 87, [18, 11, 10, 7, 8, 5, 19, 21, 13, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(97, 393, 71, [18, 11, 10, 7, 24, 22, 23, 2, 12, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(98, 1030, 388, [18, 11, 10, 7, 8, 1, 23, 14, 13, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(99, 396, 108, [18, 11, 10, 7, 4, 1, 19, 2, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(100, 1034, 403, [18, 11, 10, 7, 24, 1, 16, 14, 12, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(101, 1104, 462, [18, 11, 10, 7, 8, 5, 3, 15, 20, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(102, 885, 94, [18, 11, 10, 7, 4, 5, 23, 15, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(103, 237, 143, [18, 11, 10, 7, 24, 5, 3, 14, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(104, 1022, 411, [18, 11, 10, 7, 4, 22, 3, 2, 13, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(105, 1099, 414, [18, 11, 10, 7, 8, 22, 16, 2, 20, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(106, 1026, 389, [18, 11, 10, 7, 24, 22, 19, 15, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(107, 719, 113, [18, 11, 10, 7, 4, 1, 19, 21, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(108, 209, 152, [18, 11, 10, 7, 24, 5, 19, 2, 12, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(109, 404, 132, [18, 11, 10, 7, 8, 1, 3, 21, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(110, 181, 169, [18, 11, 10, 7, 4, 22, 23, 2, 13, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(111, 1001, 474, [18, 11, 10, 7, 24, 1, 23, 21, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(112, 791, 69, [18, 11, 10, 7, 8, 5, 19, 21, 20, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(113, 450, 118, [18, 11, 10, 7, 4, 1, 16, 15, 13, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(114, 402, 101, [18, 11, 10, 7, 24, 22, 3, 15, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(116, 381, 60, [18, 11, 10, 7, 24, 5, 3, 14, 13, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(115, 1318, 191, [18, 11, 10, 7, 4, 5, 23, 14, 20, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(118, 379, 78, [18, 11, 10, 7, 24, 1, 19, 15, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(117, 1961, 96, [18, 11, 10, 7, 8, 22, 16, 21, 12, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(119, 1125, 401, [18, 11, 10, 7, 4, 22, 19, 2, 20, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(120, 439, 39, [18, 11, 10, 7, 8, 1, 3, 21, 20, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(121, 395, 76, [18, 11, 10, 7, 4, 22, 3, 14, 12, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(122, 200, 181, [18, 11, 10, 7, 24, 22, 16, 14, 13, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(123, 1077, 393, [18, 11, 10, 7, 8, 5, 3, 2, 13, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(124, 914, 100, [18, 11, 10, 7, 4, 1, 19, 21, 13, 17, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(126, 1113, 54, [18, 11, 10, 7, 4, 5, 19, 15, 12, 6, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
(125, 1204, 460, [18, 11, 10, 7, 24, 5, 23, 21, 12, 9, 0], [0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60], [6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 60])
