0,0
250,1
500,2
750,4
1000,5
1250,6
1500,7
1750,8
2000,9
2250,10
2500,11
2750,13
3000,14
3250,15
3500,16
3750,17
4000,18
4250,19
4500,20
4750,22
5000,22
5250,24
5500,24
5750,25
6000,27
6250,27
6500,29
6750,30
7000,31
7250,32
7500,33
7750,34
8000,36
8250,36
8500,38
8750,39
9000,40
9250,41
9500,42
9750,43
10000,45
10250,46
10500,46
10750,47
11000,48
11250,49
11500,51
11750,52
12000,52
12250,54
12500,55
12750,56
13000,57
13250,59
13500,59
13750,60
14000,62
14250,62
14500,64
14750,65
15000,67
