0,0
250,6
500,10
750,16
1000,20
1250,25
1500,30
1750,36
2000,40
2250,45
2500,50
2750,55
3000,60
3250,66
3500,71
3750,75
4000,81
4250,86
4500,90
4750,96
5000,100
5250,105
5500,110
5750,116
6000,120
6250,126
6500,132
6750,135
7000,142
7250,148
7500,150
