0,0
250,8
500,13
750,19
1000,24
1250,31
1500,37
1750,43
2000,49
2250,55
2500,61
2750,68
3000,74
3250,81
3500,87
3750,94
4000,100
4250,107
4500,113
4750,120
5000,129
5250,134
5500,142
5750,149
6000,153
6250,162
6500,170
6750,174
7000,185
7250,193
7500,192
