0,0
2,7.1
4,7.2
6,7.3
8,7.5
10,7.6
12,7.7
14,7.7
16,7.8
18,8.9
20,9.0
25,9.1
30,9.3
35,9.4
40,9.6
45,9.8
50,9.9
55,10.1
60,10.1
65,10.7
70,10.8
75,11.0
80,11.1
85,11.3
90,11.4
95,11.6
100,11.7
120,13
140,19
160,20
180,20
200,20
220,21
240,22
260,29
280,30
300,31
320,33
340,33
360,34
380,34
400,37
420,38
440,38
460,39
480,39
500,40
