0,0
2,6.9
4,6.9
6,7.0
8,7.0
10,7.1
12,7.1
14,7.2
16,7.2
18,7.7
20,7.7
25,7.8
30,7.9
35,8.1
40,8.2
45,8.3
50,8.4
55,8.5
60,8.6
65,8.8
70,8.9
75,8.9
80,9.1
85,9.1
90,9.2
95,9.4
100,9.4
120,10
140,13
160,14
180,14
200,14
220,15
240,15
260,20
280,20
300,20
320,20
340,20
360,20
380,20
400,25
420,25
440,25
460,26
480,26
500,26
