0,0
2,1.8
4,1.8
6,1.9
8,1.9
10,2.0
12,2.1
14,2.1
16,2.2
18,2.3
20,2.3
25,2.5
30,2.7
35,3.5
40,3.7
45,3.9
50,3.9
55,4.0
60,4.2
65,5.5
70,5.6
75,5.8
80,5.9
85,6.1
90,6.2
95,6.4
100,6.5
120,7
140,8
160,8
180,9
200,9
220,10
240,11
260,12
280,12
300,13
320,14
340,14
360,15
380,15
400,16
420,17
440,18
460,18
480,19
500,19
