0,0
250,4
500,6
750,9
1000,12
1250,15
1500,18
1750,21
2000,24
2250,27
2500,30
2750,33
3000,36
3250,39
3500,42
3750,45
4000,48
4250,52
4500,55
4750,61
5000,61
5250,69
5500,70
5750,74
6000,78
6250,81
6500,84
6750,88
7000,90
7250,94
7500,99
7750,102
8000,104
8250,110
8500,111
8750,116
9000,120
9250,123
9500,125
9750,131
10000,132
10250,137
10500,139
10750,140
11000,140
11250,151
