0,0
250,12
500,20
750,31
1000,41
1250,54
1500,59
1750,69
2000,78
2250,91
2500,97
2750,109
3000,122
3250,130
3500,141
3750,153
4000,163
4250,174
4500,186
4750,197
5000,208
5250,225
5500,227
5750,241
6000,258
6250,263
6500,273
6750,285
7000,294
7250,311
7500,308
