0,0
2,4.7
4,4.9
6,5.1
8,5.3
10,5.5
12,5.7
14,5.8
16,6.0
18,7.1
20,7.2
25,7.7
30,8.1
35,8.6
40,9.1
45,9.6
50,10.0
55,10.5
60,10.9
65,11.4
70,11.9
75,12.3
80,12.8
85,13.3
90,13.7
95,14.2
100,14.6
120,16
140,20
160,21
180,23
200,25
220,27
240,29
260,33
280,35
300,37
320,39
340,40
360,42
380,44
400,49
420,51
440,52
460,54
